qualità;Titolo;Prezzo;Vitigno;Alcol_x;Categoria;DOC_DOCG;Anno;Colore;PH;Accidità;Alcol_y;Babo;ph_1;babo_1;alchol1;acidita1;ph_2;babo_2;alchol2;acidita2;ph_3;babo_3;alchol3;acidita3;ZONA VITICOLA;N. Vignetti campione;Classe;Data Racolta;Um.Med (%);Temp Med (°C);Precipitazioni(mm);Bagnatura fogliare(min)
87;Castello del Poggio 2011 Barbera d'Asti;16;BARBERA;14.0;Rosso;Barbera d'Asti e del Monferrato;2011;Rosso;3.22;8.6;14.9;22.0;3.12;19.9;13.6;12.9;3.13;20.6;14.0;10.7;3.15;21.0;14.2;9.5;MONFERRATO;;Eccellente;13/09/2011;70.0;21.0;1.0;255.0
87;Pico Maccario 2011 Tre Roveri (Barbera d'Asti Superiore);25;BARBERA;14.0;Rosso;Barbera d'Asti e del Monferrato;2011;Rosso;3.22;8.6;14.9;22.0;3.12;19.9;13.6;12.9;3.13;20.6;14.0;10.7;3.15;21.0;14.2;9.5;MONFERRATO;;Eccellente;13/09/2011;70.0;21.0;1.0;255.0
86;Montaribaldi 2011 La Consolina (Barbera d'Asti);15;BARBERA;13.5;Rosso;Barbera d'Asti e del Monferrato;2011;Rosso;3.22;8.6;14.9;22.0;3.12;19.9;13.6;12.9;3.13;20.6;14.0;10.7;3.15;21.0;14.2;9.5;MONFERRATO;;Eccellente;13/09/2011;70.0;21.0;1.0;255.0
92;Scarpa 2011 La Bogliona (Barbera d'Asti Superiore);75;BARBERA;14.5;Rosso;Barbera d'Asti e del Monferrato;2011;Rosso;3.22;8.6;14.9;22.0;3.12;19.9;13.6;12.9;3.13;20.6;14.0;10.7;3.15;21.0;14.2;9.5;MONFERRATO;;Eccellente;13/09/2011;70.0;21.0;1.0;255.0
92;Marcarini 2015 Boschi di Berri (Dolcetto d'Alba);28;DOLCETTO;12.5;Rosso;Dolcetto d'Alba;2015;Rosso;3.34;6.0;14.3;20.7;3.15;15.8;10.4;7.5;3.2;17.0;11.3;6.3;3.28;19.6;13.4;6.1;Langhe;7.0;ECCELLENTE;08/09/2015;73.0;21.0;2.0;219.0
86;Veglio 2015 Dolcetto d'Alba;16;DOLCETTO;12.5;Rosso;Dolcetto d'Alba;2015;Rosso;3.34;6.0;14.3;20.7;3.15;15.8;10.4;7.5;3.2;17.0;11.3;6.3;3.28;19.6;13.4;6.1;Langhe;7.0;ECCELLENTE;08/09/2015;73.0;21.0;2.0;219.0
88;Conterno Fantino 2015 Dolcetto d'Alba;21;DOLCETTO;13.5;Rosso;Dolcetto d'Alba;2015;Rosso;3.34;6.0;14.3;20.7;3.15;15.8;10.4;7.5;3.2;17.0;11.3;6.3;3.28;19.6;13.4;6.1;Langhe;7.0;ECCELLENTE;08/09/2015;73.0;21.0;2.0;219.0
87;Voerzio Martini 2015 Rocchettevino (Dolcetto d'Alba);26;DOLCETTO;13.5;Rosso;Dolcetto d'Alba;2015;Rosso;3.34;6.0;14.3;20.7;3.15;15.8;10.4;7.5;3.2;17.0;11.3;6.3;3.28;19.6;13.4;6.1;Langhe;7.0;ECCELLENTE;08/09/2015;73.0;21.0;2.0;219.0
87;La Bioca 2015 Ricciaia (Dolcetto d'Alba);13;DOLCETTO;14.0;Rosso;Dolcetto d'Alba;2015;Rosso;3.34;6.0;14.3;20.7;3.15;15.8;10.4;7.5;3.2;17.0;11.3;6.3;3.28;19.6;13.4;6.1;Langhe;7.0;ECCELLENTE;08/09/2015;73.0;21.0;2.0;219.0
86;Veglio 2015 Dolcetto d'Alba;13;DOLCETTO;12.5;Rosso;Dolcetto d'Alba;2015;Rosso;3.34;6.0;14.3;20.7;3.15;15.8;10.4;7.5;3.2;17.0;11.3;6.3;3.28;19.6;13.4;6.1;Langhe;7.0;ECCELLENTE;08/09/2015;73.0;21.0;2.0;219.0
86;Salvano 2015 Dolcetto d'Alba;21;DOLCETTO;13.5;Rosso;Dolcetto d'Alba;2015;Rosso;3.34;6.0;14.3;20.7;3.15;15.8;10.4;7.5;3.2;17.0;11.3;6.3;3.28;19.6;13.4;6.1;Langhe;7.0;ECCELLENTE;08/09/2015;73.0;21.0;2.0;219.0
85;Broccardo 2015 Le Campanelle (Dolcetto d'Alba);12;DOLCETTO;13.5;Rosso;Dolcetto d'Alba;2015;Rosso;3.34;6.0;14.3;20.7;3.15;15.8;10.4;7.5;3.2;17.0;11.3;6.3;3.28;19.6;13.4;6.1;Langhe;7.0;ECCELLENTE;08/09/2015;73.0;21.0;2.0;219.0
89;Borgogno 2015 Dolcetto d'Alba;20;DOLCETTO;13.5;Rosso;Dolcetto d'Alba;2015;Rosso;3.34;6.0;14.3;20.7;3.15;15.8;10.4;7.5;3.2;17.0;11.3;6.3;3.28;19.6;13.4;6.1;Langhe;7.0;ECCELLENTE;08/09/2015;73.0;21.0;2.0;219.0
89;Mirafiore 2015 Dolcetto d'Alba;20;DOLCETTO;13.0;Rosso;Dolcetto d'Alba;2015;Rosso;3.34;6.0;14.3;20.7;3.15;15.8;10.4;7.5;3.2;17.0;11.3;6.3;3.28;19.6;13.4;6.1;Langhe;7.0;ECCELLENTE;08/09/2015;73.0;21.0;2.0;219.0
89;Brezza 2015 Dolcetto d'Alba;15;DOLCETTO;13.0;Rosso;Dolcetto d'Alba;2015;Rosso;3.34;6.0;14.3;20.7;3.15;15.8;10.4;7.5;3.2;17.0;11.3;6.3;3.28;19.6;13.4;6.1;Langhe;7.0;ECCELLENTE;08/09/2015;73.0;21.0;2.0;219.0
88;Brandini 2015 Filari Lunghi (Dolcetto d'Alba);23;DOLCETTO;13.0;Rosso;Dolcetto d'Alba;2015;Rosso;3.34;6.0;14.3;20.7;3.15;15.8;10.4;7.5;3.2;17.0;11.3;6.3;3.28;19.6;13.4;6.1;Langhe;7.0;ECCELLENTE;08/09/2015;73.0;21.0;2.0;219.0
86;Viberti 2015 Dolcetto d'Alba Superiore;21;DOLCETTO;14.0;Rosso;Dolcetto d'Alba;2015;Rosso;3.34;6.0;14.3;20.7;3.15;15.8;10.4;7.5;3.2;17.0;11.3;6.3;3.28;19.6;13.4;6.1;Langhe;7.0;ECCELLENTE;08/09/2015;73.0;21.0;2.0;219.0
89;Cascina Bruciata 2016 Rian (Dolcetto d'Alba);22;DOLCETTO;14.0;Rosso;Dolcetto d'Alba;2016;Rosso;3.27;6.3;13.3;19.5;3.1;16.3;10.8;8.1;3.1;17.6;11.8;7.1;3.3;19.1;13.1;6.3;Langhe;7.0;SUFFICIENTE;20/09/2016;73.0;20.0;1.0;276.0
89;Marcarini 2016 Fontanazza (Dolcetto d'Alba);25;DOLCETTO;12.5;Rosso;Dolcetto d'Alba;2016;Rosso;3.27;6.3;13.3;19.5;3.1;16.3;10.8;8.1;3.1;17.6;11.8;7.1;3.3;19.1;13.1;6.3;Langhe;7.0;SUFFICIENTE;20/09/2016;73.0;20.0;1.0;276.0
88;Marchesi di Barolo 2016 Madonna del Dono (Dolcetto d'Alba);20;DOLCETTO;13.0;Rosso;Dolcetto d'Alba;2016;Rosso;3.27;6.3;13.3;19.5;3.1;16.3;10.8;8.1;3.1;17.6;11.8;7.1;3.3;19.1;13.1;6.3;Langhe;7.0;SUFFICIENTE;20/09/2016;73.0;20.0;1.0;276.0
88;Costa di Bussia 2016 Tenuta Arnulfo (Dolcetto d'Alba);16;DOLCETTO;12.5;Rosso;Dolcetto d'Alba;2016;Rosso;3.27;6.3;13.3;19.5;3.1;16.3;10.8;8.1;3.1;17.6;11.8;7.1;3.3;19.1;13.1;6.3;Langhe;7.0;SUFFICIENTE;20/09/2016;73.0;20.0;1.0;276.0
88;Prunotto 2016 Dolcetto d'Alba;17;DOLCETTO;13.0;Rosso;Dolcetto d'Alba;2016;Rosso;3.27;6.3;13.3;19.5;3.1;16.3;10.8;8.1;3.1;17.6;11.8;7.1;3.3;19.1;13.1;6.3;Langhe;7.0;SUFFICIENTE;20/09/2016;73.0;20.0;1.0;276.0
88;Giuseppe Cortese 2016 Dolcetto d'Alba;20;DOLCETTO;12.5;Rosso;Dolcetto d'Alba;2016;Rosso;3.27;6.3;13.3;19.5;3.1;16.3;10.8;8.1;3.1;17.6;11.8;7.1;3.3;19.1;13.1;6.3;Langhe;7.0;SUFFICIENTE;20/09/2016;73.0;20.0;1.0;276.0
87;Pertinace 2016 Dolcetto d'Alba;15;DOLCETTO;13.5;Rosso;Dolcetto d'Alba;2016;Rosso;3.27;6.3;13.3;19.5;3.1;16.3;10.8;8.1;3.1;17.6;11.8;7.1;3.3;19.1;13.1;6.3;Langhe;7.0;SUFFICIENTE;20/09/2016;73.0;20.0;1.0;276.0
87;Principiano 2016 Dolcetto d'Alba;14;DOLCETTO;12.5;Rosso;Dolcetto d'Alba;2016;Rosso;3.27;6.3;13.3;19.5;3.1;16.3;10.8;8.1;3.1;17.6;11.8;7.1;3.3;19.1;13.1;6.3;Langhe;7.0;SUFFICIENTE;20/09/2016;73.0;20.0;1.0;276.0
87;Tenuta Rocca 2016 Dolcetto d'Alba;25;DOLCETTO;13.5;Rosso;Dolcetto d'Alba;2016;Rosso;3.27;6.3;13.3;19.5;3.1;16.3;10.8;8.1;3.1;17.6;11.8;7.1;3.3;19.1;13.1;6.3;Langhe;7.0;SUFFICIENTE;20/09/2016;73.0;20.0;1.0;276.0
87;Giacosa Fratelli 2016 San Rocco (Dolcetto d'Alba);17;DOLCETTO;13.5;Rosso;Dolcetto d'Alba;2016;Rosso;3.27;6.3;13.3;19.5;3.1;16.3;10.8;8.1;3.1;17.6;11.8;7.1;3.3;19.1;13.1;6.3;Langhe;7.0;SUFFICIENTE;20/09/2016;73.0;20.0;1.0;276.0
87;Mauro Sebaste 2016 Dolcetto d'Alba;16;DOLCETTO;13.5;Rosso;Dolcetto d'Alba;2016;Rosso;3.27;6.3;13.3;19.5;3.1;16.3;10.8;8.1;3.1;17.6;11.8;7.1;3.3;19.1;13.1;6.3;Langhe;7.0;SUFFICIENTE;20/09/2016;73.0;20.0;1.0;276.0
87;Collina San Ponzio 2016 Dolcetto d'Alba;15;DOLCETTO;12.5;Rosso;Dolcetto d'Alba;2016;Rosso;3.27;6.3;13.3;19.5;3.1;16.3;10.8;8.1;3.1;17.6;11.8;7.1;3.3;19.1;13.1;6.3;Langhe;7.0;SUFFICIENTE;20/09/2016;73.0;20.0;1.0;276.0
87;Giribaldi 2016 Campo del Pero (Dolcetto d'Alba);14;DOLCETTO;14.0;Rosso;Dolcetto d'Alba;2016;Rosso;3.27;6.3;13.3;19.5;3.1;16.3;10.8;8.1;3.1;17.6;11.8;7.1;3.3;19.1;13.1;6.3;Langhe;7.0;SUFFICIENTE;20/09/2016;73.0;20.0;1.0;276.0
86;Poderi Elia 2016 Dolcetto d'Alba;13;DOLCETTO;12.5;Rosso;Dolcetto d'Alba;2016;Rosso;3.27;6.3;13.3;19.5;3.1;16.3;10.8;8.1;3.1;17.6;11.8;7.1;3.3;19.1;13.1;6.3;Langhe;7.0;SUFFICIENTE;20/09/2016;73.0;20.0;1.0;276.0
86;Villadoria 2016 Furèt (Dolcetto d'Alba);15;DOLCETTO;12.5;Rosso;Dolcetto d'Alba;2016;Rosso;3.27;6.3;13.3;19.5;3.1;16.3;10.8;8.1;3.1;17.6;11.8;7.1;3.3;19.1;13.1;6.3;Langhe;7.0;SUFFICIENTE;20/09/2016;73.0;20.0;1.0;276.0
86;San Silvestro 2016 Primaio (Dolcetto d'Alba);16;DOLCETTO;12.5;Rosso;Dolcetto d'Alba;2016;Rosso;3.27;6.3;13.3;19.5;3.1;16.3;10.8;8.1;3.1;17.6;11.8;7.1;3.3;19.1;13.1;6.3;Langhe;7.0;SUFFICIENTE;20/09/2016;73.0;20.0;1.0;276.0
86;Piazzo Armando 2016 Dolcetto d'Alba;12;DOLCETTO;12.5;Rosso;Dolcetto d'Alba;2016;Rosso;3.27;6.3;13.3;19.5;3.1;16.3;10.8;8.1;3.1;17.6;11.8;7.1;3.3;19.1;13.1;6.3;Langhe;7.0;SUFFICIENTE;20/09/2016;73.0;20.0;1.0;276.0
86;Brangero 2016 Dolcetto di Diano d'Alba;14;DOLCETTO;14.0;Rosso;Dolcetto di Diano d'Alba;2016;Rosso;3.27;6.3;13.3;19.5;3.1;16.3;10.8;8.1;3.1;17.6;11.8;7.1;3.3;19.1;13.1;6.3;Langhe;2.0;SUFFICIENTE;20/09/2016;70.0;20.0;2.0;597.0
89;Fontanafredda 2016 La Lepre (Diano d'Alba);22;DOLCETTO;14.0;Rosso;Dolcetto di Diano d'Alba;2016;Rosso;3.27;6.3;13.3;19.5;3.1;16.3;10.8;8.1;3.1;17.6;11.8;7.1;3.3;19.1;13.1;6.3;Langhe;2.0;SUFFICIENTE;20/09/2016;70.0;20.0;2.0;597.0
90;Mongioia 2015 Belb (Moscato d'Asti);17;MOSCATO;5.5;Sparkling;Moscato d'Asti;2015;Aromatico;3.36;5.9;11.5;17.2;2.84;9.5;19.1;2.94;11.5;7.1;13.4;3.29;3.29;16.3;10.8;6.8;Langhe e Monferrato;44.0;OTTIMO;24/08/2015;75.0;21.0;1.0;328.0
90;Braida di Giacomo Bologna 2015 Vigna Senza Nome (Moscato d'Asti);18;MOSCATO;5.5;Dessert;Moscato d'Asti;2015;Aromatico;3.36;5.9;11.5;17.2;2.84;9.5;19.1;2.94;11.5;7.1;13.4;3.29;3.29;16.3;10.8;6.8;Langhe e Monferrato;44.0;OTTIMO;24/08/2015;75.0;21.0;1.0;328.0
90;Fontanafredda 2015 Moncucco (Moscato d'Asti);12;MOSCATO;5.5;Dessert;Moscato d'Asti;2015;Aromatico;3.36;5.9;11.5;17.2;2.84;9.5;19.1;2.94;11.5;7.1;13.4;3.29;3.29;16.3;10.8;6.8;Langhe e Monferrato;44.0;OTTIMO;24/08/2015;75.0;21.0;1.0;328.0
90;Scagliola 2015 Primo Bacio (Moscato d'Asti);20;MOSCATO;5.0;Sparkling;Moscato d'Asti;2015;Aromatico;3.36;5.9;11.5;17.2;2.84;9.5;19.1;2.94;11.5;7.1;13.4;3.29;3.29;16.3;10.8;6.8;Langhe e Monferrato;44.0;OTTIMO;24/08/2015;75.0;21.0;1.0;328.0
89;Marenco 2015 Scrapona (Moscato d'Asti);24;MOSCATO;5.5;Sparkling;Moscato d'Asti;2015;Aromatico;3.36;5.9;11.5;17.2;2.84;9.5;19.1;2.94;11.5;7.1;13.4;3.29;3.29;16.3;10.8;6.8;Langhe e Monferrato;44.0;OTTIMO;24/08/2015;75.0;21.0;1.0;328.0
88;Borgo Maragliano 2015 La Caliera (Moscato d'Asti);14;MOSCATO;5.0;Sparkling;Moscato d'Asti;2015;Aromatico;3.36;5.9;11.5;17.2;2.84;9.5;19.1;2.94;11.5;7.1;13.4;3.29;3.29;16.3;10.8;6.8;Langhe e Monferrato;44.0;OTTIMO;24/08/2015;75.0;21.0;1.0;328.0
87;Il Falchetto 2015 Tenuta Del Fant (Moscato d'Asti);19;MOSCATO;5.5;Sparkling;Moscato d'Asti;2015;Aromatico;3.36;5.9;11.5;17.2;2.84;9.5;19.1;2.94;11.5;7.1;13.4;3.29;3.29;16.3;10.8;6.8;Langhe e Monferrato;44.0;OTTIMO;24/08/2015;75.0;21.0;1.0;328.0
87;Marcarini 2015 Moscato d'Asti;21;MOSCATO;5.0;Sparkling;Moscato d'Asti;2015;Aromatico;3.36;5.9;11.5;17.2;2.84;9.5;19.1;2.94;11.5;7.1;13.4;3.29;3.29;16.3;10.8;6.8;Langhe e Monferrato;44.0;OTTIMO;24/08/2015;75.0;21.0;1.0;328.0
87;Dogliotti 1870 2015 Moscato d'Asti;13;MOSCATO;5.5;Sparkling;Moscato d'Asti;2015;Aromatico;3.36;5.9;11.5;17.2;2.84;9.5;19.1;2.94;11.5;7.1;13.4;3.29;3.29;16.3;10.8;6.8;Langhe e Monferrato;44.0;OTTIMO;24/08/2015;75.0;21.0;1.0;328.0
87;Rinaldi 2015 Moscato d'Asti;19;MOSCATO;6.0;Sparkling;Moscato d'Asti;2015;Aromatico;3.36;5.9;11.5;17.2;2.84;9.5;19.1;2.94;11.5;7.1;13.4;3.29;3.29;16.3;10.8;6.8;Langhe e Monferrato;44.0;OTTIMO;24/08/2015;75.0;21.0;1.0;328.0
87;Cà Bianca 2015 Moscato d'Asti;16;MOSCATO;5.0;Sparkling;Moscato d'Asti;2015;Aromatico;3.36;5.9;11.5;17.2;2.84;9.5;19.1;2.94;11.5;7.1;13.4;3.29;3.29;16.3;10.8;6.8;Langhe e Monferrato;44.0;OTTIMO;24/08/2015;75.0;21.0;1.0;328.0
86;Castello del Poggio 2015 Moscato d'Asti;15;MOSCATO;5.0;Sparkling;Moscato d'Asti;2015;Aromatico;3.36;5.9;11.5;17.2;2.84;9.5;19.1;2.94;11.5;7.1;13.4;3.29;3.29;16.3;10.8;6.8;Langhe e Monferrato;44.0;OTTIMO;24/08/2015;75.0;21.0;1.0;328.0
86;Cupcake 2015 Moscato d'Asti;15;MOSCATO;5.5;Sparkling;Moscato d'Asti;2015;Aromatico;3.36;5.9;11.5;17.2;2.84;9.5;19.1;2.94;11.5;7.1;13.4;3.29;3.29;16.3;10.8;6.8;Langhe e Monferrato;44.0;OTTIMO;24/08/2015;75.0;21.0;1.0;328.0
92;G D Vajra 2015 Moscato d'Asti;17;MOSCATO;5.5;Sparkling;Moscato d'Asti;2015;Aromatico;3.36;5.9;11.5;17.2;2.84;9.5;19.1;2.94;11.5;7.1;13.4;3.29;3.29;16.3;10.8;6.8;Langhe e Monferrato;44.0;OTTIMO;24/08/2015;75.0;21.0;1.0;328.0
92;Saracco 2015 Moscato d'Asti;16;MOSCATO;6.0;Sparkling;Moscato d'Asti;2015;Aromatico;3.36;5.9;11.5;17.2;2.84;9.5;19.1;2.94;11.5;7.1;13.4;3.29;3.29;16.3;10.8;6.8;Langhe e Monferrato;44.0;OTTIMO;24/08/2015;75.0;21.0;1.0;328.0
90;Marchesi Incisa della Rocchetta 2015 Felice (Moscato d'Asti);20;MOSCATO;5.5;Sparkling;Moscato d'Asti;2015;Aromatico;3.36;5.9;11.5;17.2;2.84;9.5;19.1;2.94;11.5;7.1;13.4;3.29;3.29;16.3;10.8;6.8;Langhe e Monferrato;44.0;OTTIMO;24/08/2015;75.0;21.0;1.0;328.0
89;Marenco 2015 Strev (Moscato d'Asti);17;MOSCATO;5.5;Sparkling;Moscato d'Asti;2015;Aromatico;3.36;5.9;11.5;17.2;2.84;9.5;19.1;2.94;11.5;7.1;13.4;3.29;3.29;16.3;10.8;6.8;Langhe e Monferrato;44.0;OTTIMO;24/08/2015;75.0;21.0;1.0;328.0
89;Gancia 2015 Moscato d'Asti;15;MOSCATO;5.5;Sparkling;Moscato d'Asti;2015;Aromatico;3.36;5.9;11.5;17.2;2.84;9.5;19.1;2.94;11.5;7.1;13.4;3.29;3.29;16.3;10.8;6.8;Langhe e Monferrato;44.0;OTTIMO;24/08/2015;75.0;21.0;1.0;328.0
89;Michele Chiarlo 2015 Moscato d'Asti;19;MOSCATO;5.0;Sparkling;Moscato d'Asti;2015;Aromatico;3.36;5.9;11.5;17.2;2.84;9.5;19.1;2.94;11.5;7.1;13.4;3.29;3.29;16.3;10.8;6.8;Langhe e Monferrato;44.0;OTTIMO;24/08/2015;75.0;21.0;1.0;328.0
88;Bersano 2015 Monteolivo (Moscato d'Asti);19;MOSCATO;5.5;Sparkling;Moscato d'Asti;2015;Aromatico;3.36;5.9;11.5;17.2;2.84;9.5;19.1;2.94;11.5;7.1;13.4;3.29;3.29;16.3;10.8;6.8;Langhe e Monferrato;44.0;OTTIMO;24/08/2015;75.0;21.0;1.0;328.0
88;Marchesi di Barolo 2015 Zagara (Moscato d'Asti);19;MOSCATO;5.0;Sparkling;Moscato d'Asti;2015;Aromatico;3.36;5.9;11.5;17.2;2.84;9.5;19.1;2.94;11.5;7.1;13.4;3.29;3.29;16.3;10.8;6.8;Langhe e Monferrato;44.0;OTTIMO;24/08/2015;75.0;21.0;1.0;328.0
88;Mongioia 2015 La Moscata (Moscato d'Asti);22;MOSCATO;5.0;Sparkling;Moscato d'Asti;2015;Aromatico;3.36;5.9;11.5;17.2;2.84;9.5;19.1;2.94;11.5;7.1;13.4;3.29;3.29;16.3;10.8;6.8;Langhe e Monferrato;44.0;OTTIMO;24/08/2015;75.0;21.0;1.0;328.0
88;Vite Colte 2015 La Gatta (Moscato d'Asti);19;MOSCATO;5.0;Sparkling;Moscato d'Asti;2015;Aromatico;3.36;5.9;11.5;17.2;2.84;9.5;19.1;2.94;11.5;7.1;13.4;3.29;3.29;16.3;10.8;6.8;Langhe e Monferrato;44.0;OTTIMO;24/08/2015;75.0;21.0;1.0;328.0
87;La Bioca 2015 Moschiaccio (Moscato d'Asti);15;MOSCATO;5.0;Sparkling;Moscato d'Asti;2015;Aromatico;3.36;5.9;11.5;17.2;2.84;9.5;19.1;2.94;11.5;7.1;13.4;3.29;3.29;16.3;10.8;6.8;Langhe e Monferrato;44.0;OTTIMO;24/08/2015;75.0;21.0;1.0;328.0
87;CarlindePaolo 2015 Moscato d'Asti;19;MOSCATO;5.0;Sparkling;Moscato d'Asti;2015;Aromatico;3.36;5.9;11.5;17.2;2.84;9.5;19.1;2.94;11.5;7.1;13.4;3.29;3.29;16.3;10.8;6.8;Langhe e Monferrato;44.0;OTTIMO;24/08/2015;75.0;21.0;1.0;328.0
87;Cascina Castlet 2015 Moscato d'Asti;25;MOSCATO;5.5;Sparkling;Moscato d'Asti;2015;Aromatico;3.36;5.9;11.5;17.2;2.84;9.5;19.1;2.94;11.5;7.1;13.4;3.29;3.29;16.3;10.8;6.8;Langhe e Monferrato;44.0;OTTIMO;24/08/2015;75.0;21.0;1.0;328.0
86;Marchese dell'Elsa 2015 Moscato d'Asti;15;MOSCATO;5.5;Sparkling;Moscato d'Asti;2015;Aromatico;3.36;5.9;11.5;17.2;2.84;9.5;19.1;2.94;11.5;7.1;13.4;3.29;3.29;16.3;10.8;6.8;Langhe e Monferrato;44.0;OTTIMO;24/08/2015;75.0;21.0;1.0;328.0
90;Banfi 2012 Cuvée Arorora Rosé Pinot Nero (Alta Langa);30;PINOT NERO;12.5;Sparkling;Varie;2012;Rosso;3.12;9.0;12.7;18.7;2.89;15.9;10.5;14.9;3.02;17.0;11.4;11.6;;;;;Tutte;4.0;;27/08/2012;73.0;20.0;2.0;373.0
91;Castello di Neive 2012 Metodo Classico Pinot Nero (Piemonte);45;PINOT NERO;12.5;Sparkling;Varie;2012;Rosso;3.12;9.0;12.7;18.7;2.89;15.9;10.5;14.9;3.02;17.0;11.4;11.6;;;;;Tutte;4.0;;27/08/2012;73.0;20.0;2.0;373.0
94;Colombo 2012 Apertura Pinot Nero (Piemonte);32;PINOT NERO;14.0;Rosso;Varie;2012;Rosso;3.12;9.0;12.7;18.7;2.89;15.9;10.5;14.9;3.02;17.0;11.4;11.6;;;;;Tutte;4.0;;27/08/2012;73.0;20.0;2.0;373.0
93;Cocchi 2012 Pas Dosé Pinot Nero (Alta Langa);50;PINOT NERO;13.0;Sparkling;Varie;2012;Rosso;3.12;9.0;12.7;18.7;2.89;15.9;10.5;14.9;3.02;17.0;11.4;11.6;;;;;Tutte;4.0;;27/08/2012;73.0;20.0;2.0;373.0
90;Cocchi 2011 Bianc' di Bianc Chardonnay (Alta Langa);45;CHARDONNAY;12.5;Sparkling;Varie;2011;Bianco;3.21;7.8;13.4;20.0;2.98;15.8;10.3;11.3;3.09;17.3;11.5;9.7;3.08;18.6;12.5;8.3;Tutte;5.0;;29/08/2011;69.0;20.0;2.0;299.0
89;Fontanafredda 2015 La Lepre (Diano d'Alba);29;DOLCETTO;13.5;Rosso;Dolcetto di Diano d'Alba;2015;Rosso;3.34;6.0;14.3;20.7;3.15;15.8;10.4;7.5;3.2;17.0;11.3;6.3;3.28;19.6;13.4;6.1;Langhe;2.0;ECCELLENTE;08/09/2015;68.0;21.0;1.0;431.0
89;Fontanafredda 2015 del Comune di Gavi (Gavi);20;CORTESE;12.5;Bianco;Cortese di Gavi;2015;Bianco;3.08;8.6;12.4;18.2;2.93;13.8;8.8;9.5;2.96;15.0;9.7;8.1;3.04;17.2;11.5;7.7;GAVIESE;14.0;ECCELLENTE;09/09/2015;75.0;21.0;1.0;340.0
89;Tenuta La Marchesa 2015 Gold Label (Gavi);15;CORTESE;12.5;Bianco;Cortese di Gavi;2015;Bianco;3.08;8.6;12.4;18.2;2.93;13.8;8.8;9.5;2.96;15.0;9.7;8.1;3.04;17.2;11.5;7.7;GAVIESE;14.0;ECCELLENTE;09/09/2015;75.0;21.0;1.0;340.0
89;Vite Colte 2015 Masseria dei Carmelitani (Gavi);23;CORTESE;12.5;Bianco;Cortese di Gavi;2015;Bianco;3.08;8.6;12.4;18.2;2.93;13.8;8.8;9.5;2.96;15.0;9.7;8.1;3.04;17.2;11.5;7.7;GAVIESE;14.0;ECCELLENTE;09/09/2015;75.0;21.0;1.0;340.0
89;Tenuta La Marchesa 2015 White Label (Gavi);15;CORTESE;12.5;Bianco;Cortese di Gavi;2015;Bianco;3.08;8.6;12.4;18.2;2.93;13.8;8.8;9.5;2.96;15.0;9.7;8.1;3.04;17.2;11.5;7.7;GAVIESE;14.0;ECCELLENTE;09/09/2015;75.0;21.0;1.0;340.0
89;La Bollina 2015 Ventola (Gavi);35;CORTESE;13.0;Bianco;Cortese di Gavi;2015;Bianco;3.08;8.6;12.4;18.2;2.93;13.8;8.8;9.5;2.96;15.0;9.7;8.1;3.04;17.2;11.5;7.7;GAVIESE;14.0;ECCELLENTE;09/09/2015;75.0;21.0;1.0;340.0
88;Michele Chiarlo 2015 Le Marne (Gavi);18;CORTESE;12.0;Bianco;Cortese di Gavi;2015;Bianco;3.08;8.6;12.4;18.2;2.93;13.8;8.8;9.5;2.96;15.0;9.7;8.1;3.04;17.2;11.5;7.7;GAVIESE;14.0;ECCELLENTE;09/09/2015;75.0;21.0;1.0;340.0
88;San Silvestro 2015 Fossili del Comune di Gavi (Gavi);20;CORTESE;12.5;Bianco;Cortese di Gavi;2015;Bianco;3.08;8.6;12.4;18.2;2.93;13.8;8.8;9.5;2.96;15.0;9.7;8.1;3.04;17.2;11.5;7.7;GAVIESE;14.0;ECCELLENTE;09/09/2015;75.0;21.0;1.0;340.0
87;La Bollina 2015 Gavi;25;CORTESE;13.0;Bianco;Cortese di Gavi;2015;Bianco;3.08;8.6;12.4;18.2;2.93;13.8;8.8;9.5;2.96;15.0;9.7;8.1;3.04;17.2;11.5;7.7;GAVIESE;14.0;ECCELLENTE;09/09/2015;75.0;21.0;1.0;340.0
87;Villa Sparina 2015 del Comune di Gavi (Gavi);16;CORTESE;13.0;Bianco;Cortese di Gavi;2015;Bianco;3.08;8.6;12.4;18.2;2.93;13.8;8.8;9.5;2.96;15.0;9.7;8.1;3.04;17.2;11.5;7.7;GAVIESE;14.0;ECCELLENTE;09/09/2015;75.0;21.0;1.0;340.0
86;Marchesi di Barolo 2015 del Comune di Gavi (Gavi);21;CORTESE;13.0;Bianco;Cortese di Gavi;2015;Bianco;3.08;8.6;12.4;18.2;2.93;13.8;8.8;9.5;2.96;15.0;9.7;8.1;3.04;17.2;11.5;7.7;GAVIESE;14.0;ECCELLENTE;09/09/2015;75.0;21.0;1.0;340.0
86;Vite Colte 2015 Aureliana (Gavi);18;CORTESE;12.0;Bianco;Cortese di Gavi;2015;Bianco;3.08;8.6;12.4;18.2;2.93;13.8;8.8;9.5;2.96;15.0;9.7;8.1;3.04;17.2;11.5;7.7;GAVIESE;14.0;ECCELLENTE;09/09/2015;75.0;21.0;1.0;340.0
